id,title,description,requirements,conditions,locations,country,postedDate,employeeId,createdAt,updatedAt,key_skills_x,companyId,companyName,companyDescription,contactInfo,salary_from,salary_to,salary_currency,salary_gross,vacancy_url,experience,job_text,key_skills_y
92958955,Senior Unity Software Engineer (Gameplay),"Фичевое: разработка событий и мини-игр с нуля (от различных соревнований до мини-игр типа Merge). Техническое: оптимизация, поддержка технической...","Опыт разработки коммерческих проектов на С++ и/или Unity не менее 4 лет. Опыт разработки проектов, выпущенных в production. ",Полная занятость,Астана,Kazakhstan,2025-03-05T14:49:59+0300,9056925,2025-03-05T14:49:59+0300,2025-03-05T14:49:59+0300,"C++, Unity, Unreal Engine, OpenGL, Android, iOS, Game Programming, GameDev, игры, Match-3",9056925,Playrix,Нет описания,Not provided,300000.0,400000.0,KZT,Unknown,https://hh.ru/vacancy/92958955,От 3 до 6 лет,"Опыт разработки коммерческих проектов на С++ и/или Unity не менее 4 лет. Опыт разработки проектов, выпущенных в production.  C++, Unity, Unreal Engine, OpenGL, Android, iOS, Game Programming, GameDev, игры, Match-3","C++, Unity, Unreal Engine, OpenGL, Android, iOS, Game Programming, GameDev, игры, Match-3"
92957858,Senior C++ Software Engineer (Tools),"Фичевое: разработка событий и мини-игр с нуля (от различных соревнований до мини-игр типа Merge). Техническое: оптимизация, поддержка технической...",Опыт разработки коммерческих проектов на С++ и/или Unity не менее 5 лет. Опыт проектирования архитектуры. Опыт оптимизации и профилирования...,Полная занятость,Астана,Kazakhstan,2025-03-05T14:37:35+0300,9056925,2025-03-05T14:37:35+0300,2025-03-05T14:37:35+0300,"C++, Unity, Unreal Engine, Python, Android, iOS, OpenGL, Game Programming, GameDev, игры, Match-3",9056925,Playrix,Нет описания,Not provided,300000.0,400000.0,KZT,Unknown,https://hh.ru/vacancy/92957858,Более 6 лет,"Опыт разработки коммерческих проектов на С++ и/или Unity не менее 5 лет. Опыт проектирования архитектуры. Опыт оптимизации и профилирования... C++, Unity, Unreal Engine, Python, Android, iOS, OpenGL, Game Programming, GameDev, игры, Match-3","C++, Unity, Unreal Engine, Python, Android, iOS, OpenGL, Game Programming, GameDev, игры, Match-3"
92964515,Lead C++ Software Engineer (Gameplay),"Фичевое: разработка событий и мини-игр с нуля (от различных соревнований до мини-игр типа Merge). Техническое: оптимизация, поддержка технической...","Опыт разработки коммерческих проектов на С++ и/или Unity не менее 3 лет. Опыт разработки проектов, выпущенных в production. ",Полная занятость,Астана,Kazakhstan,2025-03-05T15:56:28+0300,9056925,2025-03-05T15:56:28+0300,2025-03-05T15:56:28+0300,"C++, Unity, Unreal Engine, Match-3, OpenGL, Game Programming, GameDev, игры, Android, iOS, Python",9056925,Playrix,Нет описания,Not provided,300000.0,400000.0,KZT,Unknown,https://hh.ru/vacancy/92964515,Более 6 лет,"Опыт разработки коммерческих проектов на С++ и/или Unity не менее 3 лет. Опыт разработки проектов, выпущенных в production.  C++, Unity, Unreal Engine, Match-3, OpenGL, Game Programming, GameDev, игры, Android, iOS, Python","C++, Unity, Unreal Engine, Match-3, OpenGL, Game Programming, GameDev, игры, Android, iOS, Python"
118187206,Middle QA engineer,"Разработка планов тестирования, тест-кейсов и чек-листов на основе требований к системе и ее отдельным модулям. Проведение ручного тестирования...","Тестирование REST API с использованием Postman, Charles или аналогичных инструментов. Понимание принципов работы REST API и форматов данных (JSON, XML). ",Полная занятость,Астана,Kazakhstan,2025-03-11T12:32:04+0300,10438633,2025-03-11T12:32:04+0300,2025-03-11T12:32:04+0300,Not specified,10438633,Butterfly Effect,Нет описания,Not provided,300000.0,400000.0,KZT,Unknown,https://hh.ru/vacancy/118187206,От 1 года до 3 лет,"Тестирование REST API с использованием Postman, Charles или аналогичных инструментов. Понимание принципов работы REST API и форматов данных (JSON, XML).  Not specified","Написание автотестов, REST API, gRPC, MS SQL, Selenium, Postman, ELK, Grafana"
118187206,Middle QA engineer,"Разработка планов тестирования, тест-кейсов и чек-листов на основе требований к системе и ее отдельным модулям. Проведение ручного тестирования...","Тестирование REST API с использованием Postman, Charles или аналогичных инструментов. Понимание принципов работы REST API и форматов данных (JSON, XML). ",Полная занятость,Астана,Kazakhstan,2025-03-11T12:32:04+0300,10438633,2025-03-11T12:32:04+0300,2025-03-11T12:32:04+0300,Not specified,10438633,Butterfly Effect,Нет описания,Not provided,300000.0,400000.0,KZT,Unknown,https://hh.ru/vacancy/118187206,От 1 года до 3 лет,"Тестирование REST API с использованием Postman, Charles или аналогичных инструментов. Понимание принципов работы REST API и форматов данных (JSON, XML).  Not specified",Not specified
118187206,Middle QA engineer,"Разработка планов тестирования, тест-кейсов и чек-листов на основе требований к системе и ее отдельным модулям. Проведение ручного тестирования...","Тестирование REST API с использованием Postman, Charles или аналогичных инструментов. Понимание принципов работы REST API и форматов данных (JSON, XML). ",Полная занятость,Астана,Kazakhstan,2025-03-11T12:32:04+0300,10438633,2025-03-11T12:32:04+0300,2025-03-11T12:32:04+0300,Not specified,10438633,Butterfly Effect,Нет описания,Not provided,300000.0,400000.0,KZT,Unknown,https://hh.ru/vacancy/118187206,От 1 года до 3 лет,"Тестирование REST API с использованием Postman, Charles или аналогичных инструментов. Понимание принципов работы REST API и форматов данных (JSON, XML).  Not specified","SQL-запросы, QMetry, Postman"
118037357,Системный администратор,"Настройка офисной оргтехники (сканер, принтер, мини атс). Обеспечение стабильной работы интернет-сервера. Обеспечение стабильной работы мед. программы. Поддержка сайта, добавление...",Уверенные знания и опыт работы в области администрирования: Знание основных настроек операционных систем Microsoft windows server (2008/2012). ,Полная занятость,Астана,Kazakhstan,2025-03-06T13:12:40+0300,1772926,2025-03-06T13:12:40+0300,2025-03-06T13:12:40+0300,Not specified,1772926,Медицинский центр EMIRMED,Нет описания,Not provided,350000.0,400000.0,KZT,False,https://hh.ru/vacancy/118037357,Более 6 лет,Уверенные знания и опыт работы в области администрирования: Знание основных настроек операционных систем Microsoft windows server (2008/2012).  Not specified,"Обеспечение антивирусной защиты, Тестирование безопасности, Настройка ПК, Настройка сетевых подключений, Установка ПО, Удаленное администрирование, Настройка почтовых серверов"
118037357,Системный администратор,"Настройка офисной оргтехники (сканер, принтер, мини атс). Обеспечение стабильной работы интернет-сервера. Обеспечение стабильной работы мед. программы. Поддержка сайта, добавление...",Уверенные знания и опыт работы в области администрирования: Знание основных настроек операционных систем Microsoft windows server (2008/2012). ,Полная занятость,Астана,Kazakhstan,2025-03-06T13:12:40+0300,1772926,2025-03-06T13:12:40+0300,2025-03-06T13:12:40+0300,Not specified,1772926,Медицинский центр EMIRMED,Нет описания,Not provided,350000.0,400000.0,KZT,False,https://hh.ru/vacancy/118037357,Более 6 лет,Уверенные знания и опыт работы в области администрирования: Знание основных настроек операционных систем Microsoft windows server (2008/2012).  Not specified," Обеспечение антивирусной защиты, Тестирование безопасности, Настройка ПК, Настройка сетевых подключений, Установка ПО, Удаленное администрирование"
118037357,Системный администратор,"Настройка офисной оргтехники (сканер, принтер, мини атс). Обеспечение стабильной работы интернет-сервера. Обеспечение стабильной работы мед. программы. Поддержка сайта, добавление...",Уверенные знания и опыт работы в области администрирования: Знание основных настроек операционных систем Microsoft windows server (2008/2012). ,Полная занятость,Астана,Kazakhstan,2025-03-06T13:12:40+0300,1772926,2025-03-06T13:12:40+0300,2025-03-06T13:12:40+0300,Not specified,1772926,Медицинский центр EMIRMED,Нет описания,Not provided,350000.0,400000.0,KZT,False,https://hh.ru/vacancy/118037357,Более 6 лет,Уверенные знания и опыт работы в области администрирования: Знание основных настроек операционных систем Microsoft windows server (2008/2012).  Not specified,"ARM, UART, SPI, CAN, I2C, LVDS, SERDES, C/C++, микроконтроллер, Texas Instruments, STMicroelectronics, отладка, утилиты, Real-time operating system, системы реального времени, интерфейсы, Linux, QNX, Linux kernel, Embedded linux"
118037357,Системный администратор,"Настройка офисной оргтехники (сканер, принтер, мини атс). Обеспечение стабильной работы интернет-сервера. Обеспечение стабильной работы мед. программы. Поддержка сайта, добавление...",Уверенные знания и опыт работы в области администрирования: Знание основных настроек операционных систем Microsoft windows server (2008/2012). ,Полная занятость,Астана,Kazakhstan,2025-03-06T13:12:40+0300,1772926,2025-03-06T13:12:40+0300,2025-03-06T13:12:40+0300,Not specified,1772926,Медицинский центр EMIRMED,Нет описания,Not provided,350000.0,400000.0,KZT,False,https://hh.ru/vacancy/118037357,Более 6 лет,Уверенные знания и опыт работы в области администрирования: Знание основных настроек операционных систем Microsoft windows server (2008/2012).  Not specified,"Техническая поддержка, Удаленное администрирование, Администрирование ОС, RDP, Администрирование серверов Windows, AnyDesk, Help Desk, Резервное копирование, Настройка сетевых подключений, Настройка ПК, Настройка ПО, Техническая поддержка пользователей, Настройка принтеров, Обеспечение антивирусной защиты"
118040659,Специалист службы поддержки партнера (со знанием казахского языка),"Помогать партнерам знакомиться с нашим сервисом: рассказывать о механиках работы приложения, личного кабинета и т.д. - Взаимодействовать со смежными командами...",Имеете опыт работы в сфере поддержки клиентов от 6 месяцев (опыт работы в B2B будет преимуществом). - ,Полная занятость,Астана,Kazakhstan,2025-03-06T14:13:00+0300,1740,2025-03-06T14:13:00+0300,2025-03-06T14:13:00+0300,Not specified,1740,Яндекс,Нет описания,Not provided,300000.0,400000.0,KZT,Unknown,https://hh.ru/vacancy/118040659,От 1 года до 3 лет,Имеете опыт работы в сфере поддержки клиентов от 6 месяцев (опыт работы в B2B будет преимуществом). -  Not specified,kazakh language
118040659,Специалист службы поддержки партнера (со знанием казахского языка),"Помогать партнерам знакомиться с нашим сервисом: рассказывать о механиках работы приложения, личного кабинета и т.д. - Взаимодействовать со смежными командами...",Имеете опыт работы в сфере поддержки клиентов от 6 месяцев (опыт работы в B2B будет преимуществом). - ,Полная занятость,Астана,Kazakhstan,2025-03-06T14:13:00+0300,1740,2025-03-06T14:13:00+0300,2025-03-06T14:13:00+0300,Not specified,1740,Яндекс,Нет описания,Not provided,300000.0,400000.0,KZT,Unknown,https://hh.ru/vacancy/118040659,От 1 года до 3 лет,Имеете опыт работы в сфере поддержки клиентов от 6 месяцев (опыт работы в B2B будет преимуществом). -  Not specified,kazakh language
118044321,QA Engineer (Automation),Разработка и внедрение стратегии тестирования для обеспечения высокого качества продуктов. Разработка и выполнение автоматизированных и ручных тестов для веб-приложений...,"Имеете 3 года опыта в тестировании ПО. Опыт работы с инструментами автоматизации тестирования (Selenium,Postman, JMeter). Опыт тестирования API, Web...",Полная занятость,Астана,Kazakhstan,2025-03-06T15:14:17+0300,11651160,2025-03-06T15:14:17+0300,2025-03-06T15:14:17+0300,"Написание автотестов, REST API, gRPC, MS SQL, Selenium, Postman, ELK, Grafana, Английский язык, CI/CD",11651160,Частная компания Neyco Ltd.,Нет описания,Not provided,300000.0,400000.0,KZT,Unknown,https://hh.ru/vacancy/118044321,От 3 до 6 лет,"Имеете 3 года опыта в тестировании ПО. Опыт работы с инструментами автоматизации тестирования (Selenium,Postman, JMeter). Опыт тестирования API, Web... Написание автотестов, REST API, gRPC, MS SQL, Selenium, Postman, ELK, Grafana, Английский язык, CI/CD","Написание автотестов, REST API, gRPC, MS SQL, Selenium, Postman, ELK, Grafana, Английский язык, CI/CD"
118044321,QA Engineer (Automation),Разработка и внедрение стратегии тестирования для обеспечения высокого качества продуктов. Разработка и выполнение автоматизированных и ручных тестов для веб-приложений...,"Имеете 3 года опыта в тестировании ПО. Опыт работы с инструментами автоматизации тестирования (Selenium,Postman, JMeter). Опыт тестирования API, Web...",Полная занятость,Астана,Kazakhstan,2025-03-06T15:14:17+0300,11651160,2025-03-06T15:14:17+0300,2025-03-06T15:14:17+0300,"Написание автотестов, REST API, gRPC, MS SQL, Selenium, Postman, ELK, Grafana, Английский язык, CI/CD",11651160,Частная компания Neyco Ltd.,Нет описания,Not provided,300000.0,400000.0,KZT,Unknown,https://hh.ru/vacancy/118044321,От 3 до 6 лет,"Имеете 3 года опыта в тестировании ПО. Опыт работы с инструментами автоматизации тестирования (Selenium,Postman, JMeter). Опыт тестирования API, Web... Написание автотестов, REST API, gRPC, MS SQL, Selenium, Postman, ELK, Grafana, Английский язык, CI/CD","Написание автотестов, REST API, gRPC, MS SQL, Selenium, Postman, ELK, Grafana, Английский язык, CI/CD"
117573861,Специалист службы поддержки экстренных обращений на казахском и русском языках,"Отвечать на сообщения пользователей по почте и в чатах - 30% рабочего времени. Совершать исходящие звонки - 70% рабочего времени, большая часть...",Готовы к звонкам. Имеете высокий уровень стрессоустойчивости и не боитесь конфликтов. Отлично владеете казахским и русским языками и навыками деловой...,Полная занятость,Астана,Kazakhstan,2025-03-10T18:25:51+0300,1740,2025-03-10T18:25:51+0300,2025-03-10T18:25:51+0300,"Деловая коммуникация, Телефонные переговоры, Работа с жалобами клиентов, Работа с обращениями",1740,Яндекс,Нет описания,Not provided,300000.0,400000.0,KZT,Unknown,https://hh.ru/vacancy/117573861,Нет опыта,"Готовы к звонкам. Имеете высокий уровень стрессоустойчивости и не боитесь конфликтов. Отлично владеете казахским и русским языками и навыками деловой... Деловая коммуникация, Телефонные переговоры, Работа с жалобами клиентов, Работа с обращениями","Деловая коммуникация, Телефонные переговоры, Работа с жалобами клиентов, Работа с обращениями"
118066330,Бизнес-аналитик,"Сбор, анализ и формирование требований от бизнеса, составление технических заданий для автоматизации и цифровизации процессов. Согласование требований с бизнесом и...",Высшее образование (IT/техническое). Аналитическое мышление. Деловая коммуникация. Базовые знания SQL (чтение и написание простых запросов). Опыт работы с инструментами...,Полная занятость,Астана,Kazakhstan,2025-03-07T10:24:25+0300,9482836,2025-03-07T10:24:25+0300,2025-03-07T10:24:25+0300,Not specified,9482836,ЧК CDS DEVELOPMENT LTD.,Нет описания,Not provided,300000.0,400000.0,KZT,Unknown,https://hh.ru/vacancy/118066330,От 1 года до 3 лет,Высшее образование (IT/техническое). Аналитическое мышление. Деловая коммуникация. Базовые знания SQL (чтение и написание простых запросов). Опыт работы с инструментами... Not specified,"sql, python, powerbi, excel, a/b test, mongodb"
118183684,Системный администратор,"Сопровождение Linux систем (Ubuntu, NGINX, FreeIPA, Communigate Pro,Nextcloud, Redmine, Zabbix, Docker, ELMA 365). Оперативное выполнение задач связанных с поддержкой...",Навыки администрирование серверов linux. Опыт работы с UNIX системами. Опыт решения проблем с ПК и офисной оргтехникой. Желательно наличие профильного...,Полная занятость,Астана,Kazakhstan,2025-03-11T11:49:32+0300,10595144,2025-03-11T11:49:32+0300,2025-03-11T11:49:32+0300,"Unix, Ubuntu, Nginx, FreeIPA, Communigate Pro, Nextcloud, Redmine, Zabbix, Docker",10595144,ЧАСТНАЯ КОМПАНИЯ INTERNATIONAL TRADING SYSTEM LIMITED,Нет описания,Not provided,300000.0,400000.0,KZT,Unknown,https://hh.ru/vacancy/118183684,От 1 года до 3 лет,"Навыки администрирование серверов linux. Опыт работы с UNIX системами. Опыт решения проблем с ПК и офисной оргтехникой. Желательно наличие профильного... Unix, Ubuntu, Nginx, FreeIPA, Communigate Pro, Nextcloud, Redmine, Zabbix, Docker","Unix, Ubuntu, Nginx, FreeIPA, Communigate Pro, Nextcloud, Redmine, Zabbix, Docker"
118183684,Системный администратор,"Сопровождение Linux систем (Ubuntu, NGINX, FreeIPA, Communigate Pro,Nextcloud, Redmine, Zabbix, Docker, ELMA 365). Оперативное выполнение задач связанных с поддержкой...",Навыки администрирование серверов linux. Опыт работы с UNIX системами. Опыт решения проблем с ПК и офисной оргтехникой. Желательно наличие профильного...,Полная занятость,Астана,Kazakhstan,2025-03-11T11:49:32+0300,10595144,2025-03-11T11:49:32+0300,2025-03-11T11:49:32+0300,"Unix, Ubuntu, Nginx, FreeIPA, Communigate Pro, Nextcloud, Redmine, Zabbix, Docker",10595144,ЧАСТНАЯ КОМПАНИЯ INTERNATIONAL TRADING SYSTEM LIMITED,Нет описания,Not provided,300000.0,400000.0,KZT,Unknown,https://hh.ru/vacancy/118183684,От 1 года до 3 лет,"Навыки администрирование серверов linux. Опыт работы с UNIX системами. Опыт решения проблем с ПК и офисной оргтехникой. Желательно наличие профильного... Unix, Ubuntu, Nginx, FreeIPA, Communigate Pro, Nextcloud, Redmine, Zabbix, Docker","Unix, Ubuntu, Nginx, FreeIPA, Communigate Pro, Nextcloud, Redmine, Zabbix, Docker"
118156883,.NET Full Stack Developer,We have 30 years of expertise in designing and building custom software systems. We provide software development services focusing on...,2+ years' commercial experience with .NET Framework and ASP.NET MVC. Experience with React or Angular in production. ,Полная занятость,Астана,Kazakhstan,2025-03-10T19:56:07+0300,9280477,2025-03-10T19:56:07+0300,2025-03-10T19:56:07+0300,".NET Framework, ASP.NET MVC, React, SQL",9280477,Software Country (ТОО Балхаш Системс),Нет описания,Not provided,300000.0,400000.0,KZT,Unknown,https://hh.ru/vacancy/118156883,От 1 года до 3 лет,"2+ years' commercial experience with .NET Framework and ASP.NET MVC. Experience with React or Angular in production.  .NET Framework, ASP.NET MVC, React, SQL",".NET Framework, ASP.NET MVC, React, SQL"
118199038,Бизнес-аналитик Middle,Анализ потребностей пользователей и сбор требований для мобильных приложений. Написание четких и прозрачных технических заданий. Разработка тестовых сценариев и участие...,"Ты уже имеешь 3+ года опыта работы бизнес-аналитиком в продуктовых командах, особенно в области мобильных приложений и веб...",Полная занятость,Астана,Kazakhstan,2025-03-11T15:08:51+0300,744656,2025-03-11T15:08:51+0300,2025-03-11T15:08:51+0300,"Бизнес-анализ, User Story, JSON, Use case, A/B тесты, User Flow, Описание бизнес-процессов, Разработка бизнес-требований, BPMN, Автоматизация бизнес-процессов, Scrum, Разработка технических заданий, Анализ требований, Постановка задач разработчикам, A/A тесты, Управление стейкхолдерами",744656,Mechta.kz TM ( ТОО Мечта Маркет ),Нет описания,Not provided,300000.0,400000.0,KZT,Unknown,https://hh.ru/vacancy/118199038,Более 6 лет,"Ты уже имеешь 3+ года опыта работы бизнес-аналитиком в продуктовых командах, особенно в области мобильных приложений и веб... Бизнес-анализ, User Story, JSON, Use case, A/B тесты, User Flow, Описание бизнес-процессов, Разработка бизнес-требований, BPMN, Автоматизация бизнес-процессов, Scrum, Разработка технических заданий, Анализ требований, Постановка задач разработчикам, A/A тесты, Управление стейкхолдерами","Бизнес-анализ, User Story, JSON, Use case, A/B тесты, User Flow, Описание бизнес-процессов, Разработка бизнес-требований, BPMN, Автоматизация бизнес-процессов, Scrum, Разработка технических заданий, Анализ требований, Постановка задач разработчикам, A/A тесты, Управление стейкхолдерами"
118199038,Бизнес-аналитик Middle,Анализ потребностей пользователей и сбор требований для мобильных приложений. Написание четких и прозрачных технических заданий. Разработка тестовых сценариев и участие...,"Ты уже имеешь 3+ года опыта работы бизнес-аналитиком в продуктовых командах, особенно в области мобильных приложений и веб...",Полная занятость,Астана,Kazakhstan,2025-03-11T15:08:51+0300,744656,2025-03-11T15:08:51+0300,2025-03-11T15:08:51+0300,"Бизнес-анализ, User Story, JSON, Use case, A/B тесты, User Flow, Описание бизнес-процессов, Разработка бизнес-требований, BPMN, Автоматизация бизнес-процессов, Scrum, Разработка технических заданий, Анализ требований, Постановка задач разработчикам, A/A тесты, Управление стейкхолдерами",744656,Mechta.kz TM ( ТОО Мечта Маркет ),Нет описания,Not provided,300000.0,400000.0,KZT,Unknown,https://hh.ru/vacancy/118199038,Более 6 лет,"Ты уже имеешь 3+ года опыта работы бизнес-аналитиком в продуктовых командах, особенно в области мобильных приложений и веб... Бизнес-анализ, User Story, JSON, Use case, A/B тесты, User Flow, Описание бизнес-процессов, Разработка бизнес-требований, BPMN, Автоматизация бизнес-процессов, Scrum, Разработка технических заданий, Анализ требований, Постановка задач разработчикам, A/A тесты, Управление стейкхолдерами","Бизнес-анализ, User Story, JSON, Use case, A/B тесты, User Flow, Описание бизнес-процессов, Разработка бизнес-требований, BPMN, Автоматизация бизнес-процессов, Scrum, Разработка технических заданий, Анализ требований, Постановка задач разработчикам, A/A тесты, Управление стейкхолдерами"
116753072,Business Analyst Middle,No description provided,2+ years’ experience as an analyst. Excellent command of spoken and written English. Knowledge of the principles and methodologies...,Полная занятость,Астана,Kazakhstan,2025-03-06T13:17:04+0300,204511,2025-03-06T13:17:04+0300,2025-03-06T13:17:04+0300,"Английский язык, Business Analysis, Agile, Waterfall",204511,Itransition,Нет описания,Not provided,300000.0,400000.0,KZT,Unknown,https://hh.ru/vacancy/116753072,От 1 года до 3 лет,"2+ years’ experience as an analyst. Excellent command of spoken and written English. Knowledge of the principles and methodologies... Английский язык, Business Analysis, Agile, Waterfall","Английский язык, Business Analysis, Agile, Waterfall"
116753072,Business Analyst Middle,No description provided,2+ years’ experience as an analyst. Excellent command of spoken and written English. Knowledge of the principles and methodologies...,Полная занятость,Астана,Kazakhstan,2025-03-06T13:17:04+0300,204511,2025-03-06T13:17:04+0300,2025-03-06T13:17:04+0300,"Английский язык, Business Analysis, Agile, Waterfall",204511,Itransition,Нет описания,Not provided,300000.0,400000.0,KZT,Unknown,https://hh.ru/vacancy/116753072,От 1 года до 3 лет,"2+ years’ experience as an analyst. Excellent command of spoken and written English. Knowledge of the principles and methodologies... Английский язык, Business Analysis, Agile, Waterfall","Английский язык, Business Analysis, Agile, Waterfall"
115081012,Business Analyst to FS team (Strategy and Operations),"Lead the development and implementation of advanced analytical models and forecasting tools. Provide deep insights into banking products, customer behavior...","Hold a Bachelor’s degree in Data Science, Statistics, Mathematics, Computer Science, Finance, Economics, or a related field (Master’s...",Полная занятость,Астана,Kazakhstan,2025-03-09T09:43:22+0300,166599,2025-03-09T09:43:22+0300,2025-03-09T09:43:22+0300,"Project management, Marketing Analysis, MS Excel, Анализ бизнес-процессов, Стратегическое планирование, Financial Analysis",166599,KPMG,Нет описания,Not provided,300000.0,400000.0,KZT,Unknown,https://hh.ru/vacancy/115081012,От 3 до 6 лет,"Hold a Bachelor’s degree in Data Science, Statistics, Mathematics, Computer Science, Finance, Economics, or a related field (Master’s... Project management, Marketing Analysis, MS Excel, Анализ бизнес-процессов, Стратегическое планирование, Financial Analysis","Project management, Marketing Analysis, MS Excel, Анализ бизнес-процессов, Стратегическое планирование, Financial Analysis"
115108673,Senior QA Engineer,"Разрабатывать и выполнять тест-кейсы для наших веб-приложений. Тестировать API и интеграции (REST, SOAP) с помощью Postman, SoapUI. ","Опыт тестирования веб-приложений (функциональное, регрессионное, нагрузочное тестирование). Опыт работы с API-тестированием (Postman, SoapUI). Опыт написания автотестов на Selenium...",Полная занятость,Астана,Kazakhstan,2025-03-11T10:48:47+0300,10438633,2025-03-11T10:48:47+0300,2025-03-11T10:48:47+0300,"Автоматизированное тестирование, Тестирование API, CI/CD, Интеграционное тестирование, Postman, SoapUI, Тестирование безопасности, OWASP, Burp Suite, Анализ требований, Планирование, Agile, Нагрузочное тестирование, Стресс-тестирование, Управление дефектами, Atlassian Jira, Ручные тест-кейсы, Менторство, Код-ревью, Git, REST, Selenium, UI-тест, SQL Server, Docker, Kubernetes, Анализирование результатов",10438633,Butterfly Effect,Нет описания,Not provided,300000.0,400000.0,KZT,Unknown,https://hh.ru/vacancy/115108673,Более 6 лет,"Опыт тестирования веб-приложений (функциональное, регрессионное, нагрузочное тестирование). Опыт работы с API-тестированием (Postman, SoapUI). Опыт написания автотестов на Selenium... Автоматизированное тестирование, Тестирование API, CI/CD, Интеграционное тестирование, Postman, SoapUI, Тестирование безопасности, OWASP, Burp Suite, Анализ требований, Планирование, Agile, Нагрузочное тестирование, Стресс-тестирование, Управление дефектами, Atlassian Jira, Ручные тест-кейсы, Менторство, Код-ревью, Git, REST, Selenium, UI-тест, SQL Server, Docker, Kubernetes, Анализирование результатов","Автоматизированное тестирование, Тестирование API, CI/CD, Интеграционное тестирование, Postman, SoapUI, Тестирование безопасности, OWASP, Burp Suite, Анализ требований, Планирование, Agile, Нагрузочное тестирование, Стресс-тестирование, Управление дефектами, Atlassian Jira, Ручные тест-кейсы, Менторство, Код-ревью, Git, REST, Selenium, UI-тест, SQL Server, Docker, Kubernetes, Анализирование результатов"
115108673,Senior QA Engineer,"Разрабатывать и выполнять тест-кейсы для наших веб-приложений. Тестировать API и интеграции (REST, SOAP) с помощью Postman, SoapUI. ","Опыт тестирования веб-приложений (функциональное, регрессионное, нагрузочное тестирование). Опыт работы с API-тестированием (Postman, SoapUI). Опыт написания автотестов на Selenium...",Полная занятость,Астана,Kazakhstan,2025-03-11T10:48:47+0300,10438633,2025-03-11T10:48:47+0300,2025-03-11T10:48:47+0300,"Автоматизированное тестирование, Тестирование API, CI/CD, Интеграционное тестирование, Postman, SoapUI, Тестирование безопасности, OWASP, Burp Suite, Анализ требований, Планирование, Agile, Нагрузочное тестирование, Стресс-тестирование, Управление дефектами, Atlassian Jira, Ручные тест-кейсы, Менторство, Код-ревью, Git, REST, Selenium, UI-тест, SQL Server, Docker, Kubernetes, Анализирование результатов",10438633,Butterfly Effect,Нет описания,Not provided,300000.0,400000.0,KZT,Unknown,https://hh.ru/vacancy/115108673,Более 6 лет,"Опыт тестирования веб-приложений (функциональное, регрессионное, нагрузочное тестирование). Опыт работы с API-тестированием (Postman, SoapUI). Опыт написания автотестов на Selenium... Автоматизированное тестирование, Тестирование API, CI/CD, Интеграционное тестирование, Postman, SoapUI, Тестирование безопасности, OWASP, Burp Suite, Анализ требований, Планирование, Agile, Нагрузочное тестирование, Стресс-тестирование, Управление дефектами, Atlassian Jira, Ручные тест-кейсы, Менторство, Код-ревью, Git, REST, Selenium, UI-тест, SQL Server, Docker, Kubernetes, Анализирование результатов","Автоматизированное тестирование, Тестирование API, CI/CD, Интеграционное тестирование, Postman, SoapUI, Тестирование безопасности, OWASP, Burp Suite, Анализ требований, Планирование, Agile, Нагрузочное тестирование, Стресс-тестирование, Управление дефектами, Atlassian Jira, Ручные тест-кейсы, Менторство, Код-ревью, Git, REST, Selenium, UI-тест, SQL Server, Docker, Kubernetes, Анализирование результатов"
118112142,Senior Data Scientist,Collaborate with EPAM's clients and internal teams to implement AI/ML-driven solutions. Propose solutions and strategies to tackle...,5+ years of production experience in Data Science / Machine Learning. Expertise in Deep Learning (PyTorch or TensorFlow). ,Полная занятость,Астана,Kazakhstan,2025-03-10T09:46:43+0300,183957,2025-03-10T09:46:43+0300,2025-03-10T09:46:43+0300,Not specified,183957,"Epam Kazakhstan (Эпам Казахстан),ТОО",Нет описания,Not provided,300000.0,400000.0,KZT,Unknown,https://hh.ru/vacancy/118112142,От 3 до 6 лет,5+ years of production experience in Data Science / Machine Learning. Expertise in Deep Learning (PyTorch or TensorFlow).  Not specified,"Python, ML, Data Science, Big Data, Deep Learning, SQL"
116829981,Principal C++ Software Engineer (Tools),"Исследование и реализация решений по улучшению технического качества игры с огромной аудиторией: оптимизации FPS, скорости загрузки, потребления памяти; разработка процессов...",Опыт разработки коммерческих проектов на С++ и/или Unity не менее 5 лет. Опыт проектирования архитектуры. Опыт оптимизации и профилирования...,Полная занятость,Астана,Kazakhstan,2025-03-08T10:28:18+0300,9056925,2025-03-08T10:28:18+0300,2025-03-08T10:28:18+0300,"C++, Unity, Unreal Engine, Python, iOS, Android, OpenGL, Game Programming, GameDev, игры, Match-3",9056925,Playrix,Нет описания,Not provided,300000.0,400000.0,KZT,Unknown,https://hh.ru/vacancy/116829981,Более 6 лет,"Опыт разработки коммерческих проектов на С++ и/или Unity не менее 5 лет. Опыт проектирования архитектуры. Опыт оптимизации и профилирования... C++, Unity, Unreal Engine, Python, iOS, Android, OpenGL, Game Programming, GameDev, игры, Match-3","C#, C++, Azure"
